,date,coronavirus,short breath,covid-19,state,positive,positiveIncrease,negative,negativeIncrease
1079,2020-05-31,11,31,30,MA,96965.0,664,495888.0,9670
1080,2020-06-07,11,39,36,MA,103436.0,304,549054.0,7547
1081,2020-06-14,11,33,35,MA,105603.0,208,607107.0,8906
1082,2020-06-21,12,37,38,MA,107061.0,125,666259.0,8258
1083,2020-06-28,13,100,35,MA,108667.0,224,727127.0,9228
1084,2020-07-05,13,43,35,MA,109974.0,136,781711.0,5782
1085,2020-07-12,12,34,38,MA,111597.0,199,845883.0,10947
1086,2020-07-19,11,34,37,MA,113534.0,296,927001.0,13406
1087,2020-07-26,10,52,36,MA,115637.0,369,1005122.0,9507
1088,2020-08-02,10,26,99,MA,118458.0,418,1096082.0,12959
1089,2020-08-09,8,26,33,MA,121040.0,329,1198899.0,16866
1090,2020-08-16,7,34,26,MA,123200.0,303,1326768.0,15164
1091,2020-08-23,6,25,22,MA,125360.0,0,1428313.0,0
1092,2020-08-30,5,38,23,MA,128229.0,199,1595545.0,16420
1093,2020-09-06,6,51,21,MA,122562.0,366,1736840.0,17361
1094,2020-09-13,5,24,21,MA,124826.0,286,1833129.0,11835
1095,2020-09-20,5,24,19,MA,127540.0,359,1959741.0,17059
1096,2020-09-27,6,34,23,MA,130642.0,592,2064199.0,17471
1097,2020-10-04,5,54,23,MA,134947.0,644,2174166.0,18355
1098,2020-10-11,6,30,20,MA,138903.0,563,2275181.0,15227
1099,2020-10-18,6,40,20,MA,143660.0,730,2373986.0,14844
1100,2020-10-25,7,30,24,MA,150565.0,1077,2485042.0,15923
1101,2020-11-01,6,25,18,MA,159707.0,1131,2602387.0,15585
1102,2020-11-08,6,53,23,MA,171399.0,1823,2730521.0,18330
1103,2020-03-08,70,57,40,AK,0.0,0,14.0,2
1104,2020-03-15,100,0,100,AK,1.0,0,143.0,0
1105,2020-03-22,74,100,98,AK,22.0,8,946.0,188
1106,2020-03-29,57,48,82,AK,102.0,17,3232.0,396
1107,2020-04-05,54,0,64,AK,185.0,14,6099.0,230
1108,2020-04-12,44,0,47,AK,272.0,15,7766.0,291
1109,2020-04-19,34,0,35,AK,319.0,5,9576.0,235
1110,2020-04-26,18,0,27,AK,341.0,2,15836.0,443
1111,2020-05-03,15,0,27,AK,368.0,3,21210.0,176
1112,2020-05-10,14,0,24,AK,379.0,1,26985.0,914
1113,2020-05-17,11,52,29,AK,396.0,4,34255.0,1366
1114,2020-05-24,11,0,23,AK,408.0,0,43099.0,1156
1115,2020-05-31,10,0,31,AK,434.0,0,51261.0,0
1116,2020-06-07,9,0,19,AK,544.0,8,64360.0,995
1117,2020-06-14,8,0,27,AK,661.0,7,72806.0,1657
1118,2020-06-21,10,0,26,AK,755.0,12,87296.0,1121
1119,2020-06-28,10,0,35,AK,883.0,29,107417.0,2690
1120,2020-07-05,11,58,27,AK,1138.0,27,122615.0,994
1121,2020-07-12,10,0,24,AK,1479.0,94,143996.0,2005
1122,2020-07-19,8,0,24,AK,2277.0,118,170733.0,4529
1123,2020-07-26,7,0,23,AK,3102.0,234,204162.0,1964
1124,2020-08-02,7,0,38,AK,3984.0,157,239106.0,4300
1125,2020-08-09,6,0,19,AK,4473.0,100,273446.0,4226
1126,2020-08-16,5,0,21,AK,5060.0,106,296455.0,4732
1127,2020-08-23,4,0,11,AK,5558.0,64,321882.0,1089
1128,2020-08-30,4,53,17,AK,6086.0,51,340753.0,1093
1129,2020-09-06,4,0,15,AK,6656.0,89,380401.0,1966
1130,2020-09-13,3,0,12,AK,7193.0,62,394020.0,1522
1131,2020-09-20,4,0,15,AK,7767.0,93,419158.0,3982
1132,2020-09-27,4,0,10,AK,8431.0,116,434554.0,0
1133,2020-10-04,5,0,10,AK,9376.0,189,467442.0,3373
1134,2020-10-11,4,0,19,AK,10686.0,258,492311.0,3486
1135,2020-10-18,4,66,20,AK,12016.0,224,520695.0,1987
1136,2020-10-25,5,0,20,AK,14064.0,529,545905.0,6320
1137,2020-11-01,4,0,11,AK,16705.0,350,587852.0,0
1138,2020-11-08,4,0,21,AK,19826.0,520,760348.0,-1040
1139,2020-03-08,77,66,45,MD,3.0,0,52.0,11
1140,2020-03-15,100,80,89,MD,31.0,5,94.0,0
1141,2020-03-22,76,26,95,MD,244.0,54,94.0,0
1142,2020-03-29,63,59,100,MD,1239.0,247,12354.0,838
1143,2020-04-05,63,100,79,MD,3609.0,484,24728.0,2243
1144,2020-04-12,52,40,64,MD,8225.0,531,41539.0,1995
1145,2020-04-19,40,24,59,MD,12830.0,522,55061.0,1999
1146,2020-04-26,25,32,52,MD,18581.0,815,78084.0,6727
1147,2020-05-03,23,72,47,MD,25462.0,989,107332.0,6283
1148,2020-05-10,21,58,48,MD,32587.0,1053,127344.0,2850
1149,2020-05-17,17,33,39,MD,38804.0,836,156122.0,3915
1150,2020-05-24,15,38,37,MD,46313.0,818,194049.0,7217
1151,2020-05-31,11,37,35,MD,52778.0,763,249103.0,7172
1152,2020-06-07,11,50,39,MD,57973.0,491,306830.0,6936
1153,2020-06-14,10,77,40,MD,61701.0,396,353608.0,6155
1154,2020-06-21,12,67,40,MD,64306.0,350,404725.0,6401
1155,2020-06-28,13,68,42,MD,66777.0,327,452696.0,5330
1156,2020-07-05,13,27,41,MD,69632.0,291,510330.0,6329
1157,2020-07-12,12,55,42,MD,73109.0,642,570282.0,13472
1158,2020-07-19,11,27,43,MD,78131.0,925,661654.0,17874
1159,2020-07-26,10,84,42,MD,83748.0,694,754824.0,12552
1160,2020-08-02,8,42,95,MD,90274.0,909,854512.0,14523
1161,2020-08-09,7,28,31,MD,95503.0,922,943842.0,18900
1162,2020-08-16,6,29,26,MD,100212.0,519,1042198.0,14239
1163,2020-08-23,5,28,24,MD,104102.0,579,1128794.0,11876
1164,2020-08-30,5,27,23,MD,107791.0,497,1211447.0,14258
1165,2020-09-06,5,67,24,MD,112119.0,512,1281205.0,8357
1166,2020-09-13,4,0,21,MD,116110.0,577,1339735.0,10816
1167,2020-09-20,4,53,20,MD,120156.0,412,1409320.0,10260
1168,2020-09-27,5,28,20,MD,123403.0,431,1470960.0,9632
1169,2020-10-04,5,29,19,MD,127290.0,471,1532557.0,9651
1170,2020-10-11,4,46,17,MD,131357.0,562,1600487.0,11480
1171,2020-10-18,4,31,18,MD,135657.0,530,1671005.0,11228
1172,2020-10-25,5,30,20,MD,140279.0,792,1738650.0,11210
1173,2020-11-01,4,0,15,MD,146145.0,864,1803035.0,9644
1174,2020-11-08,7,40,24,MD,153996.0,1081,1872296.0,9897
1175,2020-03-08,66,38,35,AL,0.0,0,,0
1176,2020-03-15,100,25,85,AL,12.0,6,28.0,6
1177,2020-03-22,80,33,100,AL,138.0,14,1464.0,1436
1178,2020-03-29,66,73,92,AL,806.0,110,4184.0,0
1179,2020-04-05,60,24,73,AL,1796.0,216,11282.0,2009
1180,2020-04-12,43,57,45,AL,3525.0,334,18058.0,0
1181,2020-04-19,32,34,37,AL,4837.0,182,40875.0,2992
1182,2020-04-26,18,47,36,AL,6270.0,133,67281.0,2074
1183,2020-05-03,16,35,34,AL,7725.0,291,84775.0,0
1184,2020-05-10,15,48,36,AL,9777.0,210,117644.0,1717
1185,2020-05-17,12,60,31,AL,11771.0,248,144579.0,2608
1186,2020-05-24,10,49,27,AL,14327.0,389,171472.0,2734
1187,2020-05-31,8,73,23,AL,17903.0,544,199650.0,4808
1188,2020-06-07,7,48,26,AL,20500.0,457,239066.0,13465
1189,2020-06-14,8,37,38,AL,25615.0,1014,271840.0,3189
1190,2020-06-21,9,100,41,AL,30021.0,472,314657.0,4683
1191,2020-06-28,10,39,40,AL,35441.0,358,350839.0,1896
1192,2020-07-05,10,51,39,AL,43953.0,1091,405933.0,6707
1193,2020-07-12,10,43,40,AL,53587.0,1640,457919.0,7846
1194,2020-07-19,7,64,37,AL,67011.0,1777,518522.0,9261
1195,2020-07-26,6,52,35,AL,79294.0,1164,570392.0,6911
1196,2020-08-02,6,39,85,AL,91444.0,2095,614626.0,6604
1197,2020-08-09,5,25,24,AL,101334.0,2947,661117.0,10002
1198,2020-08-16,4,25,21,AL,108433.0,853,737991.0,8554
1199,2020-08-23,4,24,16,AL,115060.0,528,806609.0,4859
1200,2020-08-30,4,24,18,AL,125235.0,1346,855827.0,3898
1201,2020-09-06,3,25,17,AL,132314.0,511,851994.0,5824
1202,2020-09-13,3,24,14,AL,138755.0,1109,884432.0,5709
1203,2020-09-20,3,0,14,AL,144962.0,798,923366.0,4918
1204,2020-09-27,3,35,15,AL,152321.0,730,975685.0,5637
1205,2020-10-04,2,35,12,AL,159169.0,789,1022073.0,5754
1206,2020-10-11,3,28,12,AL,165342.0,816,1064417.0,4998
1207,2020-10-18,3,57,14,AL,172626.0,964,1102369.0,4270
1208,2020-10-25,2,29,14,AL,184355.0,1079,1144785.0,5863
1209,2020-11-01,2,24,9,AL,193985.0,1700,1187341.0,5383
1210,2020-11-08,3,37,14,AL,203687.0,1205,1229817.0,5222
1211,2020-03-01,42,64,14,RI,2.0,0,2.0,0
1212,2020-03-08,78,64,42,RI,3.0,0,67.0,18
1213,2020-03-15,100,67,83,RI,20.0,1,364.0,54
1214,2020-03-22,72,60,83,RI,113.0,25,1547.0,263
1215,2020-03-29,62,58,100,RI,417.0,105,3056.0,314
1216,2020-04-05,62,60,71,RI,1150.0,182,7032.0,1070
1217,2020-04-12,50,0,61,RI,3142.0,289,18578.0,1448
1218,2020-04-19,39,0,45,RI,5207.0,339,29289.0,1762
1219,2020-04-26,23,58,44,RI,7769.0,276,42746.0,1886
1220,2020-05-03,20,0,39,RI,9703.0,181,55233.0,1610
1221,2020-05-10,18,59,39,RI,11613.0,186,68106.0,1502
1222,2020-05-17,15,0,43,RI,13040.0,125,79768.0,1537
1223,2020-05-24,11,61,34,RI,14141.0,84,89924.0,757
1224,2020-05-31,10,0,29,RI,14988.0,76,98790.0,850
1225,2020-06-07,9,60,27,RI,15638.0,49,108540.0,758
1226,2020-06-14,9,0,28,RI,16104.0,32,117593.0,884
1227,2020-06-21,10,0,40,RI,16476.0,27,125701.0,623
1228,2020-06-28,12,0,35,RI,16835.0,22,134878.0,578
1229,2020-07-05,12,0,39,RI,17108.0,24,143047.0,1374
1230,2020-07-12,12,65,41,RI,17312.0,0,149343.0,0
1231,2020-07-19,9,97,32,RI,17793.0,0,161408.0,0
1232,2020-07-26,9,0,34,RI,18224.0,0,171804.0,0
1233,2020-08-02,9,0,96,RI,19022.0,0,186994.0,0
1234,2020-08-09,8,0,32,RI,19906.0,74,201584.0,1451
1235,2020-08-16,5,65,24,RI,20514.0,75,212564.0,1237
1236,2020-08-23,5,0,23,RI,21263.0,88,231308.0,2357
1237,2020-08-30,5,65,20,RI,21903.0,46,250113.0,1759
1238,2020-09-06,5,0,20,RI,22519.0,35,266689.0,1486
1239,2020-09-13,4,0,20,RI,23098.0,99,284385.0,1248
1240,2020-09-20,5,61,22,RI,23880.0,82,295923.0,1705
1241,2020-09-27,5,65,27,RI,24398.0,114,310722.0,1858
1242,2020-10-04,5,0,13,RI,25369.0,124,325201.0,1833
1243,2020-10-11,5,0,19,RI,26750.0,170,351100.0,3829
1244,2020-10-18,5,75,27,RI,28262.0,284,369962.0,3166
1245,2020-10-25,6,74,22,RI,30857.0,274,387563.0,2071
1246,2020-11-01,5,0,14,RI,33888.0,480,405446.0,2293
1247,2020-11-08,7,0,14,RI,37743.0,568,425841.0,2501
1248,2020-03-08,74,75,47,ME,0.0,0,1.0,0
1249,2020-03-15,100,71,100,ME,3.0,0,91.0,0
1250,2020-03-22,72,0,90,ME,89.0,16,2264.0,0
1251,2020-03-29,61,97,86,ME,253.0,42,3394.0,0
1252,2020-04-05,56,100,61,ME,470.0,14,6088.0,0
1253,2020-04-12,43,0,46,ME,633.0,17,6088.0,0
1254,2020-04-19,36,67,42,ME,867.0,20,14076.0,0
1255,2020-04-26,23,65,37,ME,1015.0,25,16784.0,0
1256,2020-05-03,20,0,35,ME,1185.0,33,19546.0,0
1257,2020-05-10,18,0,34,ME,1436.0,28,22092.0,0
1258,2020-05-17,15,71,26,ME,1687.0,39,22092.0,0
1259,2020-05-24,13,70,23,ME,2055.0,42,35450.0,0
1260,2020-05-31,10,0,23,ME,2325.0,43,47284.0,0
1261,2020-06-07,9,69,29,ME,2570.0,46,56399.0,0
1262,2020-06-14,9,0,30,ME,2793.0,36,67065.0,1472
1263,2020-06-21,10,70,33,ME,2957.0,19,78033.0,1395
1264,2020-06-28,11,0,35,ME,3191.0,37,90304.0,1526
1265,2020-07-05,11,70,27,ME,3415.0,18,104517.0,1969
1266,2020-07-12,11,0,30,ME,3539.0,19,118775.0,2405
1267,2020-07-19,9,0,22,ME,3687.0,41,133750.0,2467
1268,2020-07-26,9,0,23,ME,3814.0,24,151504.0,1921
1269,2020-08-02,7,71,63,ME,3958.0,21,168116.0,2307
1270,2020-08-09,7,0,22,ME,4042.0,16,184944.0,2569
1271,2020-08-16,6,70,18,ME,4168.0,24,206055.0,2845
1272,2020-08-23,5,0,16,ME,4335.0,18,227366.0,3932
1273,2020-08-30,6,0,19,ME,4512.0,23,255149.0,4280
1274,2020-09-06,5,0,15,ME,4682.0,15,292172.0,4864
1275,2020-09-13,5,0,18,ME,4863.0,29,325305.0,5136
1276,2020-09-20,5,71,18,ME,5079.0,44,369059.0,2907
1277,2020-09-27,6,74,17,ME,5288.0,28,415908.0,14749
1278,2020-10-04,5,77,11,ME,5519.0,33,443822.0,0
1279,2020-10-11,5,86,14,ME,5723.0,27,485386.0,0
1280,2020-10-18,5,0,11,ME,5939.0,26,527776.0,0
1281,2020-10-25,7,0,19,ME,6201.0,64,568188.0,0
1282,2020-11-01,6,0,21,ME,6715.0,47,616843.0,0
1283,2020-11-08,7,0,21,ME,7693.0,90,668621.0,0
1284,2020-03-08,74,0,35,AR,0.0,0,6.0,0
1285,2020-03-15,100,67,92,AR,16.0,4,103.0,38
1286,2020-03-22,80,94,98,AR,165.0,47,711.0,144
1287,2020-03-29,63,44,100,AR,426.0,22,3027.0,89
1288,2020-04-05,61,88,79,AR,830.0,87,10412.0,785
1289,2020-04-12,47,43,55,AR,1280.0,54,18442.0,1090
1290,2020-04-19,34,85,40,AR,1781.0,42,22428.0,26
1291,2020-04-26,19,44,35,AR,2941.0,112,36528.0,1304
1292,2020-05-03,17,44,33,AR,3431.0,59,49459.0,1249
1293,2020-05-10,15,44,36,AR,3747.0,0,61781.0,0
1294,2020-05-17,12,45,31,AR,4759.0,181,80426.0,3360
1295,2020-05-24,12,47,31,AR,5922.0,310,102659.0,5224
1296,2020-05-31,9,0,26,AR,7253.0,240,122262.0,2778
1297,2020-06-07,10,69,34,AR,9426.0,325,150847.0,3191
1298,2020-06-14,10,71,39,AR,12501.0,954,184488.0,9018
1299,2020-06-21,11,97,51,AR,15142.0,0,227092.0,0
1300,2020-06-28,12,0,41,AR,19310.0,570,271912.0,6687
1301,2020-07-05,12,49,39,AR,23209.0,0,315684.0,0
1302,2020-07-12,11,76,43,AR,28367.0,1564,354035.0,11189
1303,2020-07-19,9,99,38,AR,32533.0,771,386638.0,5395
1304,2020-07-26,7,50,33,AR,38623.0,1374,438644.0,14429
1305,2020-08-02,6,0,82,AR,43173.0,0,471408.0,0
1306,2020-08-09,6,50,27,AR,49383.0,1344,514448.0,10964
1307,2020-08-16,5,100,24,AR,52665.0,673,569385.0,33117
1308,2020-08-23,5,44,20,AR,56574.0,375,609126.0,6187
1309,2020-08-30,4,43,20,AR,60856.0,478,651831.0,5239
1310,2020-09-06,5,0,19,AR,65226.0,0,700721.0,0
1311,2020-09-13,4,0,18,AR,70219.0,509,751849.0,1559
1312,2020-09-20,3,0,14,AR,75723.0,563,810294.0,16197
1313,2020-09-27,4,0,18,AR,81242.0,487,861892.0,6257
1314,2020-10-04,4,50,18,AR,87013.0,488,989037.0,7150
1315,2020-10-11,3,0,15,AR,92833.0,613,1058352.0,8384
1316,2020-10-18,3,55,17,AR,99066.0,644,1122588.0,7773
1317,2020-10-25,3,55,16,AR,106115.0,797,1189120.0,7315
1318,2020-11-01,2,0,13,AR,112190.0,0,1243490.0,0
1319,2020-11-08,4,72,21,AR,121866.0,1038,1316939.0,8462
1320,2020-03-08,64,54,33,SC,2.0,0,8.0,0
1321,2020-03-15,100,94,88,SC,19.0,6,154.0,44
1322,2020-03-22,76,78,95,SC,195.0,43,1466.0,211
1323,2020-03-29,62,67,99,SC,774.0,235,3015.0,607
1324,2020-04-05,62,68,80,SC,2049.0,132,16927.0,530
1325,2020-04-12,46,100,59,SC,3319.0,112,28106.0,1220
1326,2020-04-19,36,32,48,SC,4377.0,131,36103.0,1516
1327,2020-04-26,20,33,41,SC,5490.0,237,45271.0,1510
1328,2020-05-03,17,33,39,SC,6626.0,137,57562.0,2435
1329,2020-05-10,15,33,44,SC,7653.0,122,76804.0,3372
1330,2020-05-17,12,33,35,SC,8816.0,409,111670.0,10461
1331,2020-05-24,11,67,29,SC,10096.0,201,153851.0,4836
1332,2020-05-31,9,84,29,SC,11861.0,467,188355.0,10230
1333,2020-06-07,10,33,42,SC,14286.0,370,223573.0,4745
1334,2020-06-14,11,68,58,SC,18795.0,840,229541.0,5590
1335,2020-06-21,14,35,61,SC,24693.0,907,277974.0,5511
1336,2020-06-28,13,36,58,SC,33320.0,1381,326482.0,7257
1337,2020-07-05,12,36,53,SC,44847.0,1461,385962.0,8655
1338,2020-07-12,12,74,46,SC,56648.0,1949,435860.0,2469
1339,2020-07-19,9,61,48,SC,69986.0,2374,507400.0,13019
1340,2020-07-26,8,37,39,SC,81199.0,1191,566614.0,8132
1341,2020-08-02,6,55,100,SC,91788.0,1189,630469.0,9199
1342,2020-08-09,6,37,31,SC,100435.0,975,685549.0,6934
1343,2020-08-16,5,74,27,SC,106497.0,615,761104.0,6586
1344,2020-08-23,4,71,19,SC,111988.0,693,780348.0,-20489
1345,2020-08-30,5,0,24,SC,118324.0,1075,824549.0,6175
1346,2020-09-06,4,35,23,SC,124952.0,663,876273.0,6635
1347,2020-09-13,4,51,21,SC,131864.0,1886,939999.0,15105
1348,2020-09-20,3,0,19,SC,137708.0,468,994887.0,8862
1349,2020-09-27,4,36,22,SC,145887.0,614,1106651.0,9127
1350,2020-10-04,3,56,17,SC,151582.0,691,1226504.0,37637
1351,2020-10-11,3,60,16,SC,157406.0,785,1327252.0,13562
1352,2020-10-18,3,41,17,SC,163990.0,776,1437273.0,15436
1353,2020-10-25,4,41,17,SC,170678.0,1337,1535736.0,25993
1354,2020-11-01,3,35,15,SC,178023.0,1411,1649329.0,23891
1355,2020-11-08,3,53,22,SC,185688.0,946,1773414.0,13228
1356,2020-03-01,19,33,8,MI,14.0,0,,0
1357,2020-03-08,72,55,44,MI,251.0,63,26.0,8
1358,2020-03-15,100,67,88,MI,2188.0,460,205.0,0
1359,2020-03-22,77,84,97,MI,7822.0,799,4791.0,705
1360,2020-03-29,62,100,100,MI,15784.0,919,17417.0,1515
1361,2020-04-05,58,37,81,MI,24458.0,877,44154.0,2949
1362,2020-04-12,45,33,59,MI,31666.0,686,64555.0,2314
1363,2020-04-19,36,21,48,MI,37557.0,528,89758.0,2644
1364,2020-04-26,21,51,42,MI,43789.0,526,134431.0,5476
1365,2020-05-03,19,57,43,MI,49029.0,357,195361.0,6648
1366,2020-05-10,17,43,39,MI,53033.0,301,267417.0,8152
1367,2020-05-17,14,22,36,MI,58278.0,255,363548.0,10392
1368,2020-05-24,12,23,30,MI,61457.0,164,467087.0,11531
1369,2020-05-31,9,30,26,MI,63568.0,247,567192.0,12683
1370,2020-06-07,9,15,32,MI,64969.0,55,661256.0,10314
1371,2020-06-14,9,16,33,MI,66054.0,218,747444.0,13797
1372,2020-06-21,12,15,39,MI,67711.0,166,839715.0,12626
1373,2020-06-28,13,48,38,MI,69946.0,267,946733.0,15591
1374,2020-07-05,13,15,39,MI,72941.0,360,1073878.0,16305
1375,2020-07-12,13,47,43,MI,76776.0,406,1219379.0,21627
1376,2020-07-19,10,32,39,MI,81868.0,530,1402591.0,27851
1377,2020-07-26,9,23,37,MI,86661.0,1589,1584083.0,54509
1378,2020-08-02,8,16,94,MI,91761.0,429,1810080.0,24582
1379,2020-08-09,7,24,28,MI,96726.0,535,2004606.0,25676
1380,2020-08-16,6,50,24,MI,102259.0,477,2218791.0,28794
1381,2020-08-23,5,24,22,MI,106808.0,764,2426664.0,73669
1382,2020-08-30,5,15,20,MI,112526.0,1390,2632268.0,59530
1383,2020-09-06,5,23,18,MI,117191.0,0,2801811.0,0
1384,2020-09-13,4,38,20,MI,123058.0,0,2987552.0,0
1385,2020-09-20,4,23,18,MI,128087.0,0,3190382.0,0
1386,2020-09-27,4,16,20,MI,134373.0,0,3408684.0,0
1387,2020-10-04,5,25,19,MI,141271.0,0,3623003.0,0
1388,2020-10-11,5,0,19,MI,149464.0,0,3860845.0,0
1389,2020-10-18,5,18,20,MI,159119.0,0,4111638.0,0
1390,2020-10-25,6,19,24,MI,175612.0,0,4404379.0,0
1391,2020-11-01,5,23,19,MI,197406.0,0,4714186.0,0
1392,2020-11-08,7,0,30,MI,229003.0,0,4984958.0,0
1393,2020-03-08,83,0,35,SD,0.0,0,5.0,0
1394,2020-03-15,100,94,75,SD,9.0,0,327.0,145
1395,2020-03-22,86,85,100,SD,21.0,7,740.0,49
1396,2020-03-29,71,0,93,SD,90.0,22,3127.0,535
1397,2020-04-05,76,87,82,SD,240.0,28,5353.0,341
1398,2020-04-12,60,0,66,SD,730.0,104,7823.0,445
1399,2020-04-19,46,0,36,SD,1635.0,93,10427.0,309
1400,2020-04-26,25,0,35,SD,2212.0,65,14062.0,613
1401,2020-05-03,23,85,36,SD,2631.0,43,15786.0,283
1402,2020-05-10,21,0,41,SD,3517.0,124,20377.0,818
1403,2020-05-17,18,0,33,SD,3987.0,28,24572.0,355
1404,2020-05-24,16,0,30,SD,4563.0,95,30342.0,1282
1405,2020-05-31,12,0,27,SD,4993.0,33,39135.0,1157
1406,2020-06-07,11,0,30,SD,5438.0,71,51622.0,1531
1407,2020-06-14,10,96,34,SD,5898.0,65,59421.0,741
1408,2020-06-21,12,0,27,SD,6297.0,72,66729.0,1039
1409,2020-06-28,14,100,23,SD,6681.0,55,72212.0,738
1410,2020-07-05,13,0,30,SD,7063.0,35,76940.0,138
1411,2020-07-12,14,0,30,SD,7499.0,45,83109.0,957
1412,2020-07-19,11,0,25,SD,7906.0,44,90181.0,796
1413,2020-07-26,9,0,27,SD,8395.0,90,98531.0,923
1414,2020-08-02,9,0,68,SD,8955.0,88,104998.0,933
1415,2020-08-09,9,0,17,SD,9605.0,128,111292.0,782
1416,2020-08-16,8,97,31,SD,10274.0,156,118500.0,1169
1417,2020-08-23,8,91,26,SD,11276.0,141,125484.0,989
1418,2020-08-30,8,0,33,SD,13322.0,380,132329.0,765
1419,2020-09-06,7,0,25,SD,15109.0,220,139992.0,974
1420,2020-09-13,7,0,21,SD,16638.0,201,147318.0,1146
1421,2020-09-20,7,0,24,SD,18696.0,252,157657.0,880
1422,2020-09-27,8,0,26,SD,21541.0,408,165963.0,962
1423,2020-10-04,6,0,17,SD,24418.0,432,175357.0,1324
1424,2020-10-11,7,0,27,SD,28564.0,617,189547.0,1009
1425,2020-10-18,6,0,21,SD,33269.0,658,197778.0,1185
1426,2020-10-25,7,0,25,SD,39203.0,1062,206727.0,1188
1427,2020-11-01,5,0,14,SD,47324.0,1332,214841.0,1301
1428,2020-11-08,6,0,22,SD,55404.0,1428,221631.0,924
1429,2020-03-08,72,55,47,MN,2.0,0,48.0,0
1430,2020-03-15,100,79,100,MN,128.0,38,1387.0,540
1431,2020-03-22,71,95,89,MN,349.0,22,4511.0,559
1432,2020-03-29,54,58,76,MN,725.0,38,18566.0,1171
1433,2020-04-05,53,100,64,MN,1217.0,59,28090.0,1403
1434,2020-04-12,41,48,49,MN,1864.0,58,38030.0,1132
1435,2020-04-19,34,49,38,MN,2914.0,126,46288.0,1106
1436,2020-04-26,21,59,36,MN,5512.0,385,59161.0,2179
1437,2020-05-03,19,25,38,MN,9411.0,340,83433.0,2824
1438,2020-05-10,18,25,36,MN,13552.0,231,111109.0,5069
1439,2020-05-17,14,43,32,MN,18016.0,311,153069.0,5670
1440,2020-05-24,12,26,26,MN,23121.0,356,201566.0,6625
1441,2020-05-31,9,52,23,MN,26322.0,141,257133.0,6741
1442,2020-06-07,8,81,28,MN,28988.0,135,324153.0,9409
1443,2020-06-14,8,0,26,MN,30471.0,6,387239.0,-6
1444,2020-06-21,9,28,32,MN,32920.0,453,471443.0,11867
1445,2020-06-28,10,29,26,MN,35549.0,516,549868.0,15994
1446,2020-07-05,10,48,30,MN,38136.0,512,635879.0,28331
1447,2020-07-12,10,29,31,MN,42281.0,710,712771.0,12247
1448,2020-07-19,9,68,31,MN,46204.0,734,806984.0,16492
1449,2020-07-26,8,29,28,MN,51153.0,862,906221.0,15816
1450,2020-08-02,7,29,67,MN,55947.0,759,802394.0,11314
1451,2020-08-09,6,29,21,MN,60898.0,797,874075.0,12779
1452,2020-08-16,5,59,21,MN,65152.0,739,928902.0,8842
1453,2020-08-23,4,29,17,MN,69584.0,717,990736.0,8347
1454,2020-08-30,4,29,16,MN,75189.0,932,1046882.0,10002
1455,2020-09-06,4,28,15,MN,80587.0,707,1107706.0,9786
1456,2020-09-13,4,0,17,MN,84311.0,723,1148994.0,10060
1457,2020-09-20,4,55,17,MN,90017.0,1296,1213458.0,10784
1458,2020-09-27,5,58,19,MN,96734.0,1075,1287778.0,14755
1459,2020-10-04,4,46,16,MN,103826.0,1039,1376393.0,16648
1460,2020-10-11,4,33,15,MN,112268.0,1440,1466456.0,16181
1461,2020-10-18,4,32,17,MN,122812.0,1722,1558506.0,17973
1462,2020-10-25,5,48,18,MN,133802.0,1680,1636931.0,24938
1463,2020-11-01,4,45,15,MN,150672.0,2200,1719173.0,13387
1464,2020-11-08,5,42,23,MN,180862.0,5908,1823720.0,15231
1465,2020-03-08,60,52,37,AZ,5.0,0,44.0,0
1466,2020-03-15,100,77,92,AZ,12.0,0,121.0,0
1467,2020-03-22,80,100,99,AZ,152.0,48,282.0,42
1468,2020-03-29,67,32,100,AZ,919.0,46,12953.0,5498
1469,2020-04-05,61,41,79,AZ,2269.0,250,25141.0,0
1470,2020-04-12,50,41,68,AZ,3539.0,146,38570.0,1433
1471,2020-04-19,39,24,55,AZ,4929.0,210,48061.0,1735
1472,2020-04-26,23,0,51,AZ,6526.0,246,58285.0,2057
1473,2020-05-03,21,49,50,AZ,8640.0,276,72479.0,2846
1474,2020-05-10,19,25,48,AZ,11119.0,159,99258.0,4408
1475,2020-05-17,15,34,41,AZ,13937.0,306,137824.0,4667
1476,2020-05-24,13,26,35,AZ,16339.0,300,167302.0,2902
1477,2020-05-31,11,25,30,AZ,19936.0,681,205270.0,7478
1478,2020-06-07,14,50,47,AZ,26889.0,1438,254732.0,8537
1479,2020-06-14,16,26,63,AZ,35691.0,1233,302354.0,8415
1480,2020-06-21,17,44,69,AZ,52390.0,2592,367354.0,11872
1481,2020-06-28,19,62,61,AZ,73908.0,3857,435988.0,11292
1482,2020-07-05,17,55,52,AZ,98089.0,3536,506273.0,11318
1483,2020-07-12,15,27,47,AZ,122467.0,2537,573705.0,9645
1484,2020-07-19,11,41,41,AZ,143624.0,2359,642355.0,11629
1485,2020-07-26,9,41,37,AZ,162014.0,1973,705089.0,7521
1486,2020-08-02,8,34,97,AZ,178467.0,1465,777961.0,6313
1487,2020-08-09,7,25,27,AZ,186923.0,816,835640.0,5226
1488,2020-08-16,6,50,26,AZ,193537.0,883,898437.0,13900
1489,2020-08-23,5,33,21,AZ,198103.0,208,952766.0,6527
1490,2020-08-30,5,25,23,AZ,201661.0,374,997780.0,6691
